University College,Major,,,,Year,Classification,Weight,Course Code-Sec.(-Lab),Credit,Course Title,Target,,,,Instructor,Time,Room,Ref,Exchange
ROTC,Military Science,,,,,Electives,,MIL3002-01-00   ,2,SECURITY AND ORGANIZATION MANAGEMENT CASE STUDY RESEARCH ,,,,,,,,"javascript:OpenList5(""H1"",""20202"",""9999"");, ⒝",O
ROTC,Military Science,,,,,Electives,,MIL3002-02-00   ,2,SECURITY AND ORGANIZATION MANAGEMENT CASE STUDY RESEARCH ,,,,,,,,"javascript:OpenList5(""H1"",""20202"",""9999"");, ⒝",O
ROTC,Military Science,,,,,Electives,,MIL4002-01-00   ,2,ORGANIZATION LEADERSHIP CASE STUDY RESEARCH ,,,,,,,,"javascript:OpenList5(""H1"",""20202"",""9999"");, ⒝",O
ROTC,Military Science,,,,,Electives,,MIL4002-02-00   ,2,ORGANIZATION LEADERSHIP CASE STUDY RESEARCH ,,,,,,,,"javascript:OpenList5(""H1"",""20202"",""9999"");, ⒝",O
