학부대학,소분류,,,,학년,종별,단위,학정번호-분반(-실습),학점,교과목명,수강대상,,,,담당교수,강의시간,강의실,유의사항,국외교환학생가능
필수교양(10~18학번),문학과예술,,,,,필교,,UCE1105-01-00   ,3,영화의이해 ,,,,,김동호,,,"javascript:OpenList5(""H1"",""20202"",""30001"");, 7178①⒝",O
필수교양(10~18학번),문학과예술,,,,,필교,,UCE1105-02-00   ,3,영화의이해 ,,,,,강철,,,"javascript:OpenList5(""H1"",""20202"",""30001"");, 7178①⒝",O
필수교양(10~18학번),문학과예술,,,,,필교,,UCE1107-01-00   ,3,음악사 ,,,,,지형주,"수3/금3,4",백양관강당/실시간온라인,"javascript:OpenList5(""H1"",""20202"",""30001"");, 7578⑤⒝",O
필수교양(10~18학번),문학과예술,,,,,필교,,UCE1108-01-00   ,3,디자인과문화 ,,,,,김혜란,"월5,6",동영상콘텐츠,"javascript:OpenList5(""H1"",""20202"",""30001"");, 7178①⒝",O
필수교양(10~18학번),문학과예술,,,,,필교,,UCG1126-01-00   ,3,그리스로마시대의시문학과사상 ,,,,,김기영,"월3,4,수4",실시간온라인,"javascript:OpenList5(""H1"",""20202"",""30001"");, 7278⒝",O
필수교양(10~18학번),문학과예술,,,,,필교,,UCJ1104-01-00   ,3,한국미술사 ,,,,,송희경,"수3,금3,4",실시간온라인,"javascript:OpenList5(""H1"",""20202"",""30001"");, 7278⒝",O
필수교양(10~18학번),문학과예술,,,,,필교,,YCD1001-01-00   ,3,"오래된미래,르네상스 ",,,,,김상근,,,"javascript:OpenList5(""H1"",""20202"",""30001"");, ⒝",O
필수교양(10~18학번),문학과예술,,,,,필교,,YCD1351-01-00   ,3,중부유럽의문화와예술 ,,,,,최건영,"금5,6",동영상콘텐츠,"javascript:OpenList5(""H1"",""20202"",""30001"");, 7178①⒝",O
필수교양(10~18학번),문학과예술,,,,,필교,,YCD1601-01-00   ,3,영화로보는현대음악 ,,,,,임지선,화8,실시간온라인,"javascript:OpenList5(""H1"",""20202"",""30001"");, 7478⒝",O
필수교양(10~18학번),문학과예술,,,,,필교,,YCD1602-01-00   ,3,대중음악의이해 ,,,,,"박애경,권현석",수3,실시간온라인,"javascript:OpenList5(""H1"",""20202"",""30001"");, 7478⒝",O
