학부대학,소분류,,,,학년,종별,단위,학정번호-분반(-실습),학점,교과목명,수강대상,,,,담당교수,강의시간,강의실,유의사항,국외교환학생가능
평생교육사과정,평생교육사과정,,,,0,일반,2000,LEP2001-01-00   ,3,평생교육론 ,,,,,구유정,"수2,3/금2",실시간온라인/교614,"javascript:OpenList5(""H1"",""20202"",""2032"");, ⓔ⒝",O
평생교육사과정,평생교육사과정,,,,0,일반,2000,LEP2002-01-00   ,3,평생교육경영론 ,,,,,전수빈,"월6,7,8",교601,"javascript:OpenList5(""H1"",""20202"",""2032"");, ",O
평생교육사과정,평생교육사과정,,,,0,일반,2000,LEP2006-01-00   ,3,평생교육방법론 ,,,,,이지영,"수9/금2,3",동영상콘텐츠/실시간온라인,"javascript:OpenList5(""H1"",""20202"",""2032"");, ⓔ①",O
평생교육사과정,평생교육사과정,,,,0,일반,2000,LEP2007-01-00   ,3,평생교육프로그램개발론 ,,,,,이현경,"월9/목10,11",교601/동영상콘텐츠,"javascript:OpenList5(""H1"",""20202"",""2032"");, ①",O
평생교육사과정,평생교육사과정,,,,0,일반,3000,LEP3002-01-00   ,3,여성교육론 ,,,,,구유정,"수1/금3,4",실시간온라인/교517,"javascript:OpenList5(""H1"",""20202"",""2032"");, ⓔ⒝",O
평생교육사과정,평생교육사과정,,,,0,일반,3000,LEP3004-01-00   ,3,기업교육론 ,,,,,장지현,"목5/목6,7",실시간온라인/동영상콘텐츠,"javascript:OpenList5(""H1"",""20202"",""2032"");, ⓔ①⒝",O
평생교육사과정,평생교육사과정,,,,0,일반,3000,LEP3005-01-00   ,3,직업진로설계 ,,,,,장지현,"화3/화4,5",실시간온라인/동영상콘텐츠,"javascript:OpenList5(""H1"",""20202"",""2032"");, ⓔ①⒝",O
평생교육사과정,평생교육사과정,,,,0,일반,4000,LEP4001-01-00   ,3,평생교육실습 ,,,,,장원섭,,,"javascript:OpenList5(""H1"",""20202"",""2032"");, ⒝",O
